Country,Month,Total,N_Languages,Max_N,Variance,Skewness,Kurtosis
NLD,2018-11,460058,6,289617,704553679.3987094,9.781078195072785,99.05869243392343
NLD,2018-12,573324,6,342945,967146970.2334359,9.762995799798308,98.7308812682293
NLD,2019-01,603379,6,358402,1081400952.6698515,9.648297525761018,96.44812929474888
NLD,2019-02,545674,7,325025,853390235.387571,9.873343660125126,101.13422125847164
NLD,2019-03,546368,7,334847,945091553.555485,9.738417772035914,98.32263614243682
NLD,2019-04,485208,6,296964,741179377.2674379,9.741838545949397,98.3756997592484
NLD,2019-05,502212,7,304045,839809014.5344489,9.357350779520653,90.72112290527835
NLD,2019-06,391934,7,237404,527299542.1003176,9.180133836093523,87.21981548402383
NLD,2019-07,550820,6,318706,840994935.0286087,9.685271764919205,97.41000057305129
NLD,2019-08,566126,8,310922,813467839.4944812,9.524721567609921,93.85523014409499
NLD,2019-09,548960,8,316216,811676839.5878835,9.802043788946763,99.80114004684532
NLD,2019-10,593774,7,348582,1002729219.4590456,9.738911172548265,98.38985180804227
NLD,2019-11,612854,7,364831,1036363155.1876751,10.054780838846135,104.9750155431559
NLD,2019-12,590100,6,348241,963913341.9705079,9.941004364121088,102.60829714851683
NLD,2020-01,558084,7,321780,879154500.79021,9.55989916325051,94.69460331536239
NLD,2020-02,544107,7,307703,793907008.0224162,9.572989557193301,94.75612603006978
NLD,2020-03,625134,8,368036,1077568776.5480676,9.963305813290617,103.16803583216365
LIE,2018-09,6572,7,2859,265672.53846153844,4.8212004956656,21.57129100931158
LIE,2018-10,19332,6,7904,1629346.9295774647,5.648718780334195,30.30521089752923
LIE,2018-11,35757,7,16169,6043221.420774648,5.752209600783534,31.664796554299947
LIE,2018-12,71646,8,33452,23128933.701754387,6.005088988201559,34.93676546454759
LIE,2019-01,79520,9,37108,28313481.279904317,6.041648012946398,35.31982754693965
LIE,2019-02,76509,7,38272,31320501.673641846,5.866332728302307,33.33457983096397
LIE,2019-03,76551,8,31603,24450345.142173618,5.859791538146572,32.75805868206131
LIE,2019-04,59544,6,26779,16437925.52112676,5.726353208125996,31.542854315864183
LIE,2019-05,62599,7,30834,20847213.545221444,5.6872062458391115,31.68190372827206
LIE,2019-06,46162,8,20237,12202445.219209038,5.156751624307902,24.874316776723923
LIE,2019-07,66687,9,29624,19449057.772887323,5.774957598256484,32.2183302255038
LIE,2019-08,72088,10,29911,19058226.56151743,5.844718861519399,33.39259550740193
LIE,2019-09,72709,8,28293,19737742.688818958,5.600608760618508,30.284936357344932
LIE,2019-10,80787,8,31112,22818077.992822964,5.680401250097213,31.37537046621246
LIE,2019-11,78573,8,29474,23539660.575704224,5.50731778785451,29.133793477574955
LIE,2019-12,77401,10,30032,21507379.601073675,5.564437441353132,30.109476761475456
LIE,2020-01,69281,9,28157,20547399.450508613,5.6671679999412605,30.46551708775558
LIE,2020-02,63886,10,25965,15003357.42590742,5.910494143238367,33.63941329339536
LIE,2020-03,69661,12,30141,14804198.118952155,6.562488566865926,43.581248887883476
ISL,2018-07,31243,8,22043,7273474.251755924,7.726157722673526,59.166103070169605
ISL,2018-08,28284,10,19260,5615963.825870648,7.681491471635661,58.43264090428955
ISL,2018-09,38777,10,25588,8567344.181759166,8.18242723081813,67.26907285005059
ISL,2018-10,59253,8,40605,19778129.20532212,8.673519155581943,75.14140257169211
ISL,2018-11,86865,7,60590,43801644.127450995,8.741043161173433,76.06697926592877
ISL,2018-12,188026,8,131616,230747891.03929824,8.252653526956175,67.58698187918229
ISL,2019-01,181555,8,123728,178952780.1133386,8.804624603751005,77.43341295167129
ISL,2019-02,164391,7,110875,154186696.95277783,8.481429742589647,71.73447147354533
ISL,2019-03,162144,9,109601,149121973.64227638,8.51758835571899,72.42201352472871
ISL,2019-04,138114,7,94344,116771590.57942057,8.238158459517887,67.8834310467293
ISL,2019-05,135996,6,93188,102651645.7722534,8.682403263185492,75.72557249172382
ISL,2019-06,97786,7,68892,60934522.31742942,8.40910578943295,70.27572583131806
ISL,2019-07,160340,6,112936,142148134.6217338,9.06574737525914,81.94260583732996
ISL,2019-08,181311,8,121556,170718412.82850048,8.85121291570843,78.34613505258005
ISL,2019-09,166526,10,106740,125258548.91608222,9.026368886652614,81.97614971165864
ISL,2019-10,171502,9,109069,139651084.83507082,8.71780969760637,76.36519395670052
ISL,2019-11,179853,9,113497,160249108.72230384,8.37914711164313,70.88854601839431
ISL,2019-12,177869,9,117583,158050011.41113383,8.893607145552599,79.13118655764104
ISL,2020-01,165337,8,108111,135355824.9476228,8.814588412013348,77.83665144131632
ISL,2020-02,148826,11,100173,125089231.95771599,8.552669940653363,72.63816228071289
ISL,2020-03,182688,11,115471,136928917.36734697,9.399550258542584,88.65374290013972
ITA,2017-04,112166,5,78401,68538832.24166664,8.751782817634028,77.97370054710672
ITA,2017-05,214001,4,153677,236785443.21338722,9.303711296929844,88.07430373831018
ITA,2017-06,286563,4,205138,370861183.08340335,9.978573332106622,101.4438877604547
ITA,2017-07,377909,5,270627,636987240.3534433,10.080035305863754,103.32829418558683
ITA,2017-08,152403,6,106357,121102667.49165122,8.990060086441238,82.14610589012189
ITA,2017-09,291533,5,212088,409704502.15301317,9.875977859534318,98.88334581320898
ITA,2017-10,126190,5,90909,93948698.47730531,8.795026837971132,78.07407283080052
ITA,2017-11,1144,3,984,53185.43790849673,3.831237060694536,12.809129959923546
ITA,2017-12,1336,3,1202,71615.01052631577,4.1087978176541,14.942499791940008
ITA,2018-01,1172,4,1091,78588.98095238097,3.4686272818878123,10.046405132647193
ITA,2018-02,1599,4,1259,84090.47368421052,3.7855741159257,12.810766389623636
ITA,2018-03,1369,4,1183,81082.51470588238,3.721602313989859,11.926688747191372
ITA,2018-05,1270,6,1109,48684.50000000001,4.681975064335641,19.963872823379525
ITA,2018-06,1127,3,1056,78894.73076923077,3.323529991831441,9.057679657971049
ITA,2018-07,188356,6,141532,205755599.17818177,9.40818061084381,88.72625150471366
ITA,2018-08,153152,5,112012,131019124.41826428,9.272010482445806,86.51213981729111
ITA,2018-09,230594,4,174631,270021580.0374812,10.17093918329256,103.94687936750049
ITA,2018-10,372409,4,282514,612902578.4289639,10.937745588606319,120.57873288747541
ITA,2018-11,391238,4,288574,626949597.3834763,10.964891649255298,121.86700375214359
ITA,2018-12,527768,4,372755,1051341897.5445012,10.782910569271706,118.9037241170643
ITA,2019-01,553293,4,402481,1251480469.0119402,10.783192442379114,118.10619596272792
ITA,2019-02,508247,4,368323,1023012639.5813496,10.933143617568835,121.37222278072366
ITA,2019-03,504892,4,363509,964415697.8538362,11.095033563171578,125.23663778521819
ITA,2019-04,436305,5,311761,723514247.3440392,10.990221297401987,122.79531538570102
ITA,2019-05,417506,6,296138,715531903.8973917,10.46182803281573,111.2367318331225
ITA,2019-06,329071,5,230869,450582368.5687778,10.239248635422992,106.71945816009477
ITA,2019-07,485183,5,334116,777622665.7151881,11.248611693228943,129.60974424256077
ITA,2019-08,531135,5,369064,990233538.9583334,11.033353892323666,124.44561198776191
ITA,2019-09,520886,5,360809,947608631.3986592,11.018296862446396,124.13807879993462
ITA,2019-10,561090,5,383580,1093715767.434256,10.84377361263807,120.58982146082148
ITA,2019-11,582111,5,396983,1109386509.094066,11.111082359336432,126.96068490556894
ITA,2019-12,547230,5,359124,889259395.958236,11.106822211180198,127.61787909912667
ITA,2020-01,522985,6,347120,820502955.3970224,11.216147889198552,129.995350420502
ITA,2020-02,506394,6,353117,894153198.6080301,11.160714777405012,127.04232534894993
ITA,2020-03,596279,6,413453,1259206297.9708824,11.011358208699347,123.58126227779115
FRA,2017-04,158576,5,123526,146061891.03738314,9.79754372406737,96.09125220600247
FRA,2017-05,299588,5,229756,439112679.1859429,10.48159398345076,110.6591225149053
FRA,2017-06,434563,5,336935,852523920.0514171,11.076650889008734,123.57530868120716
FRA,2017-07,226894,5,174595,279527404.3342986,9.99522918159735,100.25380176480492
FRA,2017-08,82042,5,63569,40527747.511551164,9.568236235036963,91.52714889137644
FRA,2017-09,162708,5,126102,147935236.4500417,9.948466839487732,99.10123729761341
FRA,2017-10,68508,5,52313,30825067.072527476,8.983143381038943,80.61674841685803
FRA,2018-07,179412,5,143073,177124330.7480106,10.42857152671112,108.250192453498
FRA,2018-08,151247,5,116960,125270635.13579042,10.082329692993312,101.41455222607556
FRA,2018-09,231913,4,183000,283064410.5764006,10.536747066189115,110.70396146282572
FRA,2018-10,371570,4,294506,615370326.5920419,11.53487747460448,133.00756947910116
FRA,2018-11,421433,4,344382,850034766.401317,11.521316850885972,132.25796620908244
FRA,2018-12,584697,4,485140,1730804256.3850365,11.403805338526961,129.21907194304305
FRA,2019-01,583196,4,483093,1715637934.1747532,11.40859338122264,129.30157569357743
FRA,2019-02,525155,4,423595,1287468117.3232017,11.500214177283587,131.9012555851776
FRA,2019-03,495694,4,396660,1122312779.4502046,11.52171345506379,132.52453789298352
FRA,2019-04,395938,4,314899,702576785.2754852,11.557453083441812,133.3944798440509
FRA,2019-05,385465,4,306965,682302152.4355087,11.423625244804649,130.33273028868683
FRA,2019-06,291224,4,234144,462336646.2341735,10.575089620479762,111.30748392202989
FRA,2019-07,479015,4,390681,1077837050.0030532,11.616359189269437,134.41340152168732
FRA,2019-08,554451,4,455323,1442169592.7166665,11.720116022866039,136.72512812575582
FRA,2019-09,566981,4,460487,1446205947.4059107,11.828955727027072,139.41719523319324
FRA,2019-10,595936,4,484053,1578323635.3469353,11.894700326420013,141.0886352505112
FRA,2019-11,611472,4,498810,1642454909.3150158,12.025128722930576,144.17348741416518
FRA,2019-12,588386,6,480970,1476781443.1960013,12.248209197381028,149.48591121744485
FRA,2020-01,555424,4,454140,1359743129.8318713,12.046239564238448,144.55127101483842
FRA,2020-02,524931,4,429480,1256808888.0869186,11.84693994383487,139.7212741755973
FRA,2020-03,605418,4,502088,1761398199.5227273,11.721383478946628,136.4782549064937
ESP,2017-04,261399,3,232787,481292953.08960164,10.40008326282789,106.72798385409126
ESP,2017-05,478905,3,422423,1349201107.2886765,11.277435941040627,126.02844903310864
ESP,2017-06,687519,3,608698,2549638320.074681,11.847358713715478,139.16312613197138
ESP,2017-07,458359,3,412494,1264365232.622664,11.409054279187114,128.73393840946005
ESP,2017-08,226869,2,208237,394787358.0474563,10.297074904327324,104.33856014028791
ESP,2017-09,450369,2,416786,1317783842.0251563,11.314789748540095,126.33549337677948
ESP,2017-10,189162,2,175573,293877724.28901106,10.062603680607015,99.49545729782567
ESP,2017-11,2422,5,1663,101415.54433497542,4.509850073390303,19.51099269882391
ESP,2017-12,2266,5,1886,176376.74736842106,4.046317304264177,14.590826810446927
ESP,2018-01,1746,6,1307,72757.15217391304,4.265425011638652,16.91534689605684
ESP,2018-02,2297,5,1828,183615.6633986928,3.7634149247177993,12.449912818183428
ESP,2018-03,1532,6,1021,46834.7536231884,3.9357867624148937,14.523379351850476
ESP,2018-05,2184,5,1690,89817.03225806452,5.194140150212941,25.561063162200618
ESP,2018-06,1490,6,1170,71722.81286549706,3.8498561658994506,13.192261459275034
ESP,2018-07,238444,6,192910,323914406.7190404,10.422328028970343,107.92876184811308
ESP,2018-08,197471,5,159414,212223748.12493107,10.641319533508117,112.63993492809311
ESP,2018-09,301590,4,244778,411694520.1244059,11.774707782480927,138.2407239716744
ESP,2018-10,494347,4,400689,971799476.3411727,12.559490553812399,157.5945437735781
ESP,2018-11,550915,3,446324,1267332307.7055964,12.235038452650176,149.54823658252533
ESP,2018-12,745645,4,604384,2187400120.876725,12.616301845536892,159.17354612255411
ESP,2019-01,768703,4,626966,2379161000.50588,12.562473180221943,157.64389660648456
ESP,2019-02,710966,4,577552,2083144967.2503643,12.350941694405915,152.44575589516296
ESP,2019-03,688975,3,556801,1912553862.6396453,12.427551791923218,154.3717740048959
ESP,2019-04,561335,3,455275,1254776273.0012264,12.557352323829878,157.5557306832937
ESP,2019-05,556978,3,450412,1250532118.7665722,12.440531013828148,154.6174368946859
ESP,2019-06,420387,4,344725,768532345.1356078,12.16321622004098,147.45969898651876
ESP,2019-07,654906,4,536658,1853145111.4540257,12.181447919089083,148.0440303662586
ESP,2019-08,728197,5,598450,2218944306.3615084,12.424914916990678,154.03511638855238
ESP,2019-09,718527,4,588566,1933143897.9043581,13.105369851064184,171.6068558336549
ESP,2019-10,782919,3,639997,2353308221.0991874,12.897651663176697,166.32003212968564
ESP,2019-11,802421,4,663143,2611116422.90181,12.704971298639167,161.08523762611122
ESP,2019-12,748264,5,611319,2099224653.6754808,13.049539891933994,170.26361433853728
ESP,2020-01,709869,4,584465,2065495437.8205025,12.582157826693024,158.00358854572693
ESP,2020-02,675433,4,550946,1813622740.694632,12.657122114332756,159.92728767962168
ESP,2020-03,803168,3,667942,2692119479.588558,12.620446813310808,158.707751908678
ETH,2017-07,14950,5,8896,1303762.0814513143,6.734436329123279,46.040971869753236
ETH,2017-08,8745,4,5451,634621.6296296297,5.89950004959483,34.95549449764732
ETH,2017-09,14290,4,9269,1526037.919642857,6.61485223248855,44.30307274214387
ETH,2017-10,7849,3,5455,644830.7546938778,6.073381634691922,36.77655509409194
ETH,2017-11,3146,3,2769,206621.0270270271,5.7919114324380585,31.703525084000532
ETH,2017-12,3677,4,3379,315935.0373015873,5.7363593860385445,30.948045456959157
ETH,2018-01,3208,4,3012,291537.3913978496,5.290148934655301,26.00239889706692
ETH,2018-02,2854,3,2530,219599.67980295565,5.0701656267895014,23.81657352146549
ETH,2018-03,3086,3,2790,258420.3954022989,5.172972186359104,24.851657189085604
ETH,2018-04,1452,1,1398,97334.04210526319,4.12872465234264,15.048671429940985
ETH,2018-05,2516,4,2285,185528.57142857148,4.984575907107462,22.911162524467542
ETH,2018-06,1975,4,1704,87782.19507575757,5.416938691594553,27.562653218330862
ETH,2018-07,23011,12,10780,1450197.3893882646,7.707371307332659,63.59973142982919
ETH,2018-08,21074,12,10365,1212681.0311403507,8.364390231408318,73.77138047300987
ETH,2018-09,34753,12,17059,3107815.4134148713,8.590909573937557,78.04200433255389
ETH,2018-10,59664,11,28738,7684326.9196001785,9.197462793604512,89.97616560120633
ETH,2018-11,106414,11,57541,28514081.65627083,9.905884929731947,101.96488593589783
ETH,2018-12,228507,11,122138,124097061.36460383,10.050457903740655,105.25511524089322
ETH,2019-01,226495,12,129349,142933344.1195637,10.10400133947717,104.81205473344737
ETH,2019-02,192396,10,120464,129288536.8683448,10.062408717283123,102.43026804506046
ETH,2019-03,204163,10,126304,135842791.61074385,10.25138781939656,106.83771876861918
ETH,2019-04,179232,10,109013,105157103.14456236,9.999229100497827,101.97139205464276
ETH,2019-05,175003,10,112189,112251982.81281468,10.060983784604655,102.36002264606655
ETH,2019-06,124137,10,77631,61141122.59366333,9.388682399569946,89.07368759805395
ETH,2019-07,202984,10,119973,124874038.08291316,10.042479866874364,103.40874907740672
ETH,2019-08,205155,11,101775,91307516.37454274,9.605560992804847,97.404845836779
ETH,2019-09,194618,11,103502,99562796.92470115,9.486595073421235,93.76076210853083
ETH,2019-10,213632,10,121540,123484263.74683873,10.191435961301574,106.97455803297053
ETH,2019-11,228989,10,136649,143111532.49957064,10.6690819614033,117.16946301059741
ETH,2019-12,218375,11,122708,118411652.13449669,10.459667617069261,113.2120480961566
ETH,2020-01,195161,11,103830,88132709.54292427,10.097624368905374,106.63197068088596
ETH,2020-02,194054,10,119132,95734135.14250085,11.56887108946738,136.48124514506597
ETH,2020-03,228260,11,128845,127797574.35642703,10.62838766282306,116.54199971432624
TUN,2017-07,10699,4,5222,971070.5394889661,4.21757028749407,16.836972821770033
TUN,2017-08,19788,6,9225,2448548.8497822937,4.721532366980825,21.718634770298035
TUN,2017-09,36062,4,17347,7198453.380222105,5.167129027626224,26.72308435773439
TUN,2017-10,16072,6,6829,1632350.376811594,4.159042016087526,16.588155432181406
TUN,2017-11,5297,4,4667,677631.7409274194,5.352195866515817,26.776717115417984
TUN,2017-12,5972,4,5232,666238.8304878047,6.119592068377698,35.63992539042195
TUN,2018-01,5171,4,4471,735845.4131054132,4.856992040134038,21.742626356626968
TUN,2018-02,5006,4,4385,866929.212121212,4.326646169234954,16.833228094550314
TUN,2018-03,4047,4,3414,429263.0256410257,4.836346444600505,21.60772661864744
TUN,2018-04,2391,4,2037,215937.91812865494,3.954128386195873,13.782433714409159
TUN,2018-05,6196,7,5037,630854.6564102565,6.024730205438066,34.54153660200451
TUN,2018-06,4302,4,3837,584790.6599999999,4.671497656521744,19.898941906268526
TUN,2018-07,52258,7,24544,10333424.253164554,6.168034795359773,39.752660696785846
TUN,2018-08,43008,7,19602,6801347.038948392,6.043844156558882,37.931914790874735
TUN,2018-09,68634,6,32330,16594225.075757574,6.479116505358012,43.52659885777908
TUN,2018-10,121470,6,56593,38744771.21976927,7.5261542373358985,58.911670058481754
TUN,2018-11,188195,6,81722,97589360.89856337,6.697853399781714,46.708948487875055
TUN,2018-12,335610,6,134894,283951344.80733943,6.622200819917009,44.41269292592139
TUN,2019-01,368589,6,163304,349598183.64792484,7.074049339989098,52.469788502849966
TUN,2019-02,326755,6,137594,296313606.5732324,6.469249710815308,43.07103699206938
TUN,2019-03,321001,6,138448,287740166.49989027,6.4920775512659885,44.58457777842978
